"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AG1","AJ1","AW1","GA1","GD1","GD2","GD3","GF1","KA1","KA2","MA1","MD1","MW1","MW2","MW3","MW4","MW5","OC1","REM","EQD"
"72565003017","1995-07-17T04:00:00","E","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","080,5,N,0036,5","02134,5,M,N","016000,5,9,9","+0194,5","+0133,5","10197,5","01,0000,9,5",,,,,,,"2,99,5,+01829,5,9","3,99,5,+02134,5,9","4,99,5,+03353,5,9",,,,"99999,9,08407,5",,,,,,,,,"N01 00000JPWTH 0"
"72565003017","1995-07-17T05:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","090,5,N,0041,5","01829,5,M,N","016000,5,N,1","+0183,5","+0128,5","10201,5","01,0000,9,5",,,"1,999",,,,"4,99,5,+01829,5,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10268,1,08408,5",,"00,1",,,,,,,"Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-17T05:45:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","140,1,N,0041,1","01500,1,9,N","016093,1,N,1","+0177,1","+0138,1","10202,1",,,,"0,999",,,,"2,99,1,+00840,9,9","3,99,1,+01500,9,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10268,1,08411,1",,"17,1",,,,,,"AWY032T VCNTY W MOVG E BKN V SCT TB45;","Q01+999990APOSP "
"72565003017","1995-07-17T06:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SY-SA","DEN  ","V020","190,5,N,0057,5","01524,5,M,N","016000,5,N,1","+0178,5","+0133,5","10204,5","01,0000,9,5","06,9999,9,9",,"4,001",,"95,1",,"2,99,5,+00853,5,9","2,99,5,+01006,5,9","3,99,5,+01524,5,9","06,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0250,1","240,N,+0139,1","10271,1,08412,5","1,1,015,1,+999,9","95,5",,,,,,"SYN027 333 10250 20139 555 91706;AWY040T VCNTY W MOVG E 51015 10077 20057 TB45;","Q01  00002PRCP06N01 01000JPWTH 0"
"72565003017","1995-07-17T06:06:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","200,1,N,0051,1","00900,1,M,N","016093,1,N,1","+0172,1","+0116,1","10205,1",,,,"0,001",,,,"3,99,1,+00900,9,2","3,99,1,+01170,9,9","4,99,1,+03600,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10271,1,08414,1",,"17,1",,,,,,"AWY021BKN V SCT WSHFT 0545;","Q01+999990APOSP "
"72565003017","1995-07-17T06:19:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","170,1,N,0056,1","01800,1,9,N","016093,1,N,1","+0172,1","+0116,1","10203,1",,,,"0,000",,,,"2,99,1,+00930,9,9","3,99,1,+01800,9,9","4,99,1,+02400,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10271,1,08414,1",,"00,1",,,,,,"AWY016TE19 WSHFT 0545;","Q01+999990APOSP "
"72565003017","1995-07-17T07:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","140,5,N,0031,5","22000,5,M,N","016000,5,N,1","+0156,5","+0139,5","10207,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+02896,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10274,1,08415,5",,"00,1",,,,,,"AWY016TE19 WSHFT 0545;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-17T08:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","130,5,N,0031,5","22000,5,M,N","016000,5,N,1","+0156,5","+0139,5","10194,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10261,1,08403,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-17T09:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","170,5,N,0036,5","02896,5,M,N","016000,5,N,1","+0161,5","+0144,5","10191,5","01,0000,9,5",,,"1,000",,,,"3,99,5,+02896,5,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10261,1,08403,5","8,1,009,1,+999,9","00,1",,,,,,"AWY00658009;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-17T10:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","210,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0161,5","+0133,5","10182,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10254,1,08398,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-17T11:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","180,5,N,0041,5","22000,5,M,N","016000,5,N,1","+0156,5","+0122,5","10179,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10251,1,08395,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-17T12:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SY-SA","DEN  ","V020","150,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0133,5","+0117,5","10185,5","01,0000,9,5","06,0000,9,1",,"0,000",,,,"0,99,5,+99999,9,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,M,+0250,1","120,N,+0133,1","10251,1,08395,5","5,1,007,1,+999,9",,,,,,,"SYN027 333 10250 20133 555 91712;AWY030CLR BLO 120 55007 10077 20056;","N01 00000JPWTH 0"
"72565003017","1995-07-17T13:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","140,5,N,0021,5","22000,5,M,N","016000,5,N,1","+0150,5","+0122,5","10180,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10247,1,08391,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-17T14:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","140,5,N,0015,5","22000,5,M,N","016000,5,N,1","+0172,5","+0128,5","10177,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10247,1,08391,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-17T15:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","250,5,N,0026,5","22000,5,M,N","016000,5,N,1","+0200,5","+0133,5","10175,5","01,0000,9,5",,,"1,000",,,,"0,99,5,+99999,9,9",,,,,,"10244,1,08390,5","6,1,005,1,+999,9","00,1",,,,,,"AWY018CLR BLO 120 56005;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-17T16:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","280,5,N,0041,5","22000,5,M,N","016000,5,N,1","+0211,5","+0139,5","10170,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10244,1,08390,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-17T17:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","260,5,N,0021,5","22000,5,M,N","016000,5,N,1","+0217,5","+0128,5","10168,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10237,1,08383,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-17T18:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","070,5,N,0015,5","22000,5,M,N","016000,5,N,1","+0233,5","+0133,5","10161,5","01,0000,9,5","06,0000,9,1",,"0,000",,,,"0,99,5,+99999,9,9",,,,"999,M,+0238,1","999,N,+0133,1","10234,1,08380,5","8,1,010,1,+999,9","00,1",,,,,,"AWY030CLR BLO 120 58010 10075 20056;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-17T19:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","050,5,N,0015,5","22000,5,M,N","016000,5,N,1","+0250,5","+0139,5","10154,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10227,1,08375,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-17T20:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","999,5,C,0000,5","22000,5,M,N","016000,5,N,1","+0272,5","+0139,5","10144,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+02134,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10220,1,08369,5",,"00,1",,,,,,"AWY006VIRGA;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-17T21:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","130,5,N,0015,5","22000,5,M,N","016000,5,N,1","+0272,5","+0117,5","10136,5","01,0000,9,5",,,"1,000",,,,"0,99,5,+99999,9,9",,,,,,"10213,1,08363,5","8,1,017,1,+999,9","00,1",,,,,,"AWY018CLR BLO 120 58017;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-17T21:42:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","190,1,N,0041,1","01800,1,M,N","016093,1,N,1","+0250,1","+0133,1","10136,1",,,,"0,001",,,,"4,99,1,+01800,9,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10210,1,08362,1",,"17,1",,,,,,"AWY005TB40;","Q01+999990APOSP "
"72565003017","1995-07-17T22:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","100,5,N,0031,5","01829,5,M,N","002800,5,N,1","+0206,5","+0122,5","10144,5","01,0028,9,5",,,"1,999",,,,"2,99,5,+00488,5,9","4,99,5,+01829,5,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10210,1,08361,5",,"65,5","89,1","90,5","95,5","96,1","0144,1","AWY102AO2A 16 SCT M60 OVC 13/4TR+A 144/69/54/1006G28/015/ TB40RB46AB47 PCPN 0011 PK WND 1828/2148 HLSTO 1/4;","Q01+999990APOSP Q02+000900PRSWM3N01 01022JPWTH 0N02 06400JPWTH 0"
"72565003017","1995-07-17T22:05:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","150,1,N,0036,1","01800,1,9,N","011265,1,N,1","+0211,1","+0144,1","10141,1",,,,"0,999",,,,"2,99,1,+00480,9,9","3,99,1,+01800,9,9","4,99,1,+02700,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10210,1,08362,1",,"61,1","95,1",,,,,"AWY015AE04 PCPN 0003;","Q01+999990APOSP "
"72565003017","1995-07-17T22:19:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","180,1,N,0051,1","00690,1,M,N","011265,1,N,1","+0211,1","+0161,1","10142,1",,,,"0,999",,,,"3,99,1,+00690,9,2","4,99,1,+03000,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10207,1,08359,1",,"61,1","95,1",,,,,"AWY025BKN V SCT AE04 PCPN 0005;","Q01+999990APOSP "
"72565003017","1995-07-17T22:26:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","180,1,N,0066,1","01170,1,9,N","011265,1,N,1","+0205,1","+0166,1","10144,1",,,,"0,999",,,,"2,99,1,+00690,9,9","3,99,1,+01170,9,9","4,99,1,+03000,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10207,1,08359,1",,"61,1","95,1",,,,,"AWY025BKN V SCT AE04 PCPN 0009;","Q01+999990APOSP "
"72565003017","1995-07-17T22:45:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","190,1,N,0066,1","00750,1,M,N","016093,1,N,1","+0205,1","+0161,1","10145,1",,,,"0,999",,,,"3,99,1,+00750,9,2","3,99,1,+01440,9,9","3,99,1,+03300,9,9","07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10207,1,08359,1",,"61,1","95,1",,,,,"AWY025BKN V SCT AE04 PCPN 0014;","Q01+999990APOSP "
"72565003017","1995-07-17T23:00:00","E","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","180,5,N,0067,5","00640,5,M,N","011200,5,9,9","+0206,5","+0161,5","10142,5","01,0043,9,5",,,,,,,"3,99,5,+00640,5,9","3,99,5,+00853,5,9",,,,,"99999,9,08358,5",,"61,5","95,5",,,,,,"N01 01020JPWTH 0"
"72565003017","1995-07-17T23:07:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","190,1,N,0056,1","22000,1,9,N","016093,1,N,1","+0205,1","+0166,1","10142,1",,,,"0,999",,,,"2,99,1,+00450,9,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10207,1,08359,1",,"61,1",,,,,,"AWY015TE07 PCPN 0001;","Q01+999990APOSP "
"72565003017","1995-07-18T00:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SY-SA","DEN  ","V020","210,5,N,0041,5","22000,5,M,N","016000,5,N,1","+0228,5","+0144,5","10138,5","01,0003,9,5","06,0070,9,1",,"3,000",,,,"0,99,5,+99999,9,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,M,+0278,1","180,N,+0133,1","10203,1,08354,5","6,1,007,1,+999,9",,,,,,,"SYN027 333 10278 20133 555 91800;AWY055CLR BLO 120 56007 6029/ 10082 20056 TE07RE12 PCPN 0001;","N01 00000JPWTH 0"
"72565003017","1995-07-18T01:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","180,5,N,0057,5","22000,5,M,N","016000,5,N,1","+0211,5","+0128,5","10143,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+02591,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10210,1,08361,5",,"00,1",,,,,,,"Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-18T01:19:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","350,1,N,0046,1","02100,1,M,N","016093,1,N,1","+0188,1","+0127,1","10158,1",,,,"0,999",,,,"3,99,1,+02100,9,9","4,99,1,+02400,9,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10224,1,08373,1",,"17,1",,,,,,"AWY012TB13 PRESRR;","Q01+999990APOSP "
"72565003017","1995-07-18T01:33:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","340,1,N,0077,1","02100,1,9,N","002414,1,N,1","+0172,1","+0133,1","10166,1",,,,"0,999",,,,"2,99,1,+01080,9,9","3,99,1,+02100,9,9","4,99,1,+02400,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10227,1,08376,1",,"65,1","95,1",,,,,"AWY026TB13RB22 PCPN 0014 PRESRR;","Q01+999990APOSP "
"72565003017","1995-07-18T01:44:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","190,1,N,0025,1","00660,1,M,N","001207,1,N,1","+0194,1","+0100,1","10160,1",,,,"0,999",,,,"3,99,1,+00660,9,9","3,99,1,+01200,9,9","4,99,1,+02400,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10224,1,08373,1",,"65,1","95,1",,,,,"AWY037TB13RB22 PCPN 0034 WSHFT 0122 PRESRR;","Q01+999990APOSP "
"72565003017","1995-07-18T02:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","130,5,N,0026,5","00792,5,M,N","008000,5,N,1","+0172,5","+0122,5","10163,5","01,0097,9,5",,,"1,999",,,,"3,99,5,+00792,5,9","3,99,5,+01250,5,9","4,99,5,+01676,5,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10224,1,08371,5",,"61,5","95,5",,,,,"AWY037TB13RB22 PCPN 0038 WSHFT 0122 PRESRR;","Q01+999990APOSP N01 01020JPWTH 0"
"72565003017","1995-07-18T02:14:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAOSP","DEN  ","V020","070,1,N,0056,1","01050,1,M,N","016093,1,N,1","+0161,1","+0138,1","10162,1",,,,"0,999",,,,"3,99,1,+01050,9,2","3,99,1,+01500,9,9","4,99,1,+03000,9,9","08,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10224,1,08373,1",,"61,1","95,1",,,,,"AWY020BKN V SCT PCPN 0005;","Q01+999990APOSP "
"72565003017","1995-07-18T02:30:00","4","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","080,1,N,0066,1","03000,1,9,N","016093,1,N,1","+0161,1","+0150,1","10157,1",,,,"0,999",,,,"2,99,1,+01170,9,9","3,99,1,+03000,9,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10220,1,08371,1",,"00,1",,,,,,"AWY019TE24RE22 PCPN 0005;","Q01+999990APOSP "
"72565003017","1995-07-18T03:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","110,5,N,0077,5","22000,5,M,N","016000,5,N,1","+0150,5","+0139,5","10163,5","01,0013,9,5","06,0110,9,1",,"3,000",,,,"2,99,5,+03048,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10227,1,08375,5","0,1,015,1,+999,9","00,1",,,,,,"AWY03150015 6043/ TE24RE22 PCPN 0005;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-18T04:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","100,5,N,0062,5","22000,5,M,N","016000,5,N,1","+0150,5","+0133,5","10175,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10240,1,08386,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-18T05:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","110,5,N,0041,5","03353,5,M,N","016000,5,N,1","+0144,5","+0128,5","10182,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+02896,5,9","3,99,5,+03353,5,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10247,1,08391,5",,"00,1",,,,,,,"Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-18T06:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SY-SA","DEN  ","V020","130,5,N,0046,5","22000,5,M,N","016000,5,N,1","+0144,5","+0122,5","10178,5","01,0000,9,5","06,0110,9,1",,"3,000",,,,"0,99,5,+99999,9,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,M,+0278,1","240,N,+0133,1","10244,1,08390,5","1,1,020,1,+999,9",,,,,,,"SYN027 333 10278 20133 555 91806;AWY036CLR BLO 120 51020 6043/ 10082 20056;","N01 00000JPWTH 0"
"72565003017","1995-07-18T07:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","150,5,N,0072,5","22000,5,M,N","016000,5,N,1","+0144,5","+0128,5","10170,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+02743,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10240,1,08386,5",,"00,1",,,,,,,"Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-18T08:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","150,5,N,0052,5","22000,5,M,N","016000,5,N,1","+0144,5","+0128,5","10160,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10234,1,08380,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-18T09:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","160,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0139,5","+0128,5","10157,5","01,0000,9,5",,,"1,000",,,,"0,99,5,+99999,9,9",,,,,,"10230,1,08378,5","8,1,013,1,+999,9","00,1",,,,,,"AWY018CLR BLO 120 58013;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-18T10:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","170,5,N,0036,5","22000,5,M,N","016000,5,N,1","+0139,5","+0128,5","10161,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10224,1,08371,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-18T11:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","230,5,N,0026,5","22000,5,M,N","016000,5,N,1","+0144,5","+0133,5","10159,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10220,1,08369,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-18T12:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SY-SA","DEN  ","V020","230,5,N,0021,5","22000,5,M,N","016000,5,N,1","+0144,5","+0133,5","10156,5","01,0000,9,5","06,0000,9,1","24,0183,9,1","0,000",,,,"0,99,5,+99999,9,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,M,+0278,1","120,N,+0139,1","10224,1,08371,5","6,1,007,1,+999,9",,,,,,,"SYN033 333 10278 20139 70183 555 91812;AWY036CLR BLO 120 56007 70072 10082 20057;","N01 00000JPWTH 0"
"72565003017","1995-07-18T13:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","270,5,N,0015,5","22000,5,M,N","016000,5,N,1","+0144,5","+0133,5","10160,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10224,1,08371,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-18T14:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","270,5,N,0015,5","22000,5,M,N","016000,5,N,1","+0150,5","+0133,5","10167,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10224,1,08371,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-18T15:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","210,5,N,0015,5","22000,5,M,N","016000,5,N,1","+0167,5","+0139,5","10166,5","01,0000,9,5",,,"1,000",,,,"0,99,5,+99999,9,9",,,,,,"10224,1,08371,5","0,1,001,1,+999,9","00,1",,,,,,"AWY018CLR BLO 120 50001;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-18T16:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","340,5,N,0015,5","22000,5,M,N","016000,5,N,1","+0189,5","+0133,5","10160,5","01,0000,9,5",,,"1,999",,,,"0,99,5,+99999,9,9",,,,,,"10220,1,08369,5",,"00,1",,,,,,"AWY011CLR BLO 120","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-18T17:00:00","E","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","220,5,N,0015,5","22000,5,M,N","016000,5,9,9","+0200,5","+0139,5","10155,5","01,0000,9,5",,,,,,,"0,99,5,+99999,9,9",,,,,,"99999,9,08366,5",,,,,,,,,"N01 00000JPWTH 0"
"72565003017","1995-07-18T18:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SY-SA","DEN  ","V020","070,5,N,0031,5","22000,5,M,N","016000,5,N,1","+0228,5","+0150,5","10144,5","01,0000,9,5","06,0000,9,1",,"0,000",,,,"0,99,5,+99999,9,9",,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","120,M,+0228,1","240,N,+0139,1","10213,1,08363,5","8,1,008,1,+999,9",,,,,,,"SYN027 333 10228 20139 555 91818;AWY032CLR BLO 120 58008 10073 20057 $;","N01 00000JPWTH 0"
"72565003017","1995-07-18T19:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","360,5,N,0031,5","22000,5,M,N","016000,5,N,1","+0250,5","+0150,5","10133,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+02134,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10207,1,08358,5",,"00,1",,,,,,"AWY002$;","Q01+999990APOSP N01 00000JPWTH 0"
"72565003017","1995-07-18T20:00:00","C","39.8328","-104.6575","1650.2","DENVER INTERNATIONAL AIRPORT, CO US","SAO  ","DEN  ","V020","050,5,N,0015,5","22000,5,M,N","016000,5,N,1","+0244,5","+0133,5","10130,5","01,0000,9,5",,,"1,999",,,,"2,99,5,+02134,5,9",,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,,"10200,1,08351,5",,"00,1",,,,,,"AWY008VIRGA $;","Q01+999990APOSP N01 00000JPWTH 0"
